ANNEE;MATRICULE;SEXE;DIPLOME;AGAFFECT;DIRAFFECT;GRADE;AGE;ANCIENNETE;ANC_GRADE;NBJABSIRR;NBJABSMAL;NOTE;PROMU
2015;37800;M;SECONDAIRE     ;0;I;REDACTEUR CL1            ;49;27;1;.0    ;3.0   ;19.3 ; 
2015;71100;M;ISET           ;0;I;REDACTEUR CL1            ;35;8;1;.0    ;.0    ;19.5 ; 
2015;42100;M;SECONDAIRE     ;0;I;REDACTEUR CL2            ;52;26;1;.0    ;.0    ;19.1 ;P
2015;29400;M;SECON 1ER CYCLE;0;I;SECRETAIRE PRINC.CL2     ;56;32;2;.0    ;.0    ;19.0 ;P
2015;58600;F;MAITRISE       ;0;J;CHEF SERV.PRINC.         ;45;18;3;.0    ;6.0   ;18.0 ; 
2015;64750;F;MAITRISE       ;0;J;CHEF SERV.PRINC.         ;41;15;2;.0    ;6.0   ;18.5 ; 
2015;61100;F;MAITRISE       ;0;J;CHEF DE SERVICE          ;43;16;4;.0    ;1.0   ;18.5 ;P
2015;68000;M;BAC+4          ;0;J;CHEF DE SERVICE          ;41;12;4;.0    ;.0    ;18.8 ;P
2015;72850;M;MAITRISE       ;0;J;S/CHEF SERV.CL2          ;30;6;2;.0    ;2.0   ;18.5 ;P
2015;32300;F;SECONDAIRE     ;0;J;REDACTEUR PRINCIPAL      ;54;30;2;.0    ;.0    ;19.0 ; 
2015;30750;F;SECONDAIRE     ;0;J;REDACTEUR CL1            ;54;31;1;.0    ;5.0   ;18.6 ; 
2015;22650;F;BAC            ;0;J;REDACTEUR CL2            ;56;35;1;.0    ;7.0   ;18.5 ; 
2015;67300;F;SECONDAIRE     ;0;J;REDACTEUR CL2            ;41;17;1;.0    ;.0    ;18.3 ;P
2015;43250;F;SECONDAIRE     ;0;J;REDACTEUR CL3            ;52;26;2;.0    ;1.0   ;18.5 ;P
2015;32450;M;SECONDAIRE     ;0;J;REDACTEUR CL3            ;51;30;1;.0    ;.0    ;18.5 ; 
2015;21550;F;SECON 1ER CYCLE;0;J;CHEF DE SEC.H.C CL0      ;58;36;4;.0    ;13.0  ;18.6 ; 
2015;36750;M;SECONDAIRE     ;0;J;CHEF DE SECT.CL1         ;50;28;8;.0    ;22.0  ;17.5 ; 
2015;53350;F;SECONDAIRE     ;0;J;CHEF DE SECT.CL1         ;48;22;3;.0    ;4.0   ;18.5 ;P
2015;40050;M;PRIMAIRE       ;0;J;SECRETAIRE PR.CL3        ;51;27;2;.0    ;.0    ;19.1 ;P
2015;38950;F;SECONDAIRE     ;0;K;S/CHEF SERV.CL1          ;51;27;3;.0    ;2.0   ;18.6 ; 
2015;41600;M;BAC            ;0;K;S/CHEF SERV.CL1          ;46;26;3;.0    ;3.0   ;16.0 ; 
2015;43200;F;SECONDAIRE     ;0;K;S/CHEF SERV.CL1          ;51;26;3;.0    ;.0    ;19.0 ;P
2015;70450;M;MAITRISE       ;0;K;S/CHEF SERV.CL1          ;36;9;1;.0    ;.0    ;18.3 ; 
2015;33100;M;SECONDAIRE     ;0;K;S/CHEF SERV.CL2          ;52;29;2;.0    ;.0    ;18.8 ; 
2015;26250;M;SECONDAIRE     ;0;K;REDACTEUR CL1            ;54;34;1;1.0   ;4.0   ;18.0 ; 
2015;46450;F;BAC            ;0;K;REDACTEUR CL1            ;54;25;1;.0    ;3.0   ;19.3 ; 
2015;55300;F;SECONDAIRE     ;0;K;REDACTEUR CL3            ;46;21;2;.0    ;3.0   ;18.3 ;P
2015;39100;F;SECON 1ER CYCLE;0;K;CHEF DE SEC.H.C CL0      ;51;27;2;.0    ;3.0   ;18.5 ; 
2015;32950;F;SECON 1ER CYCLE;0;K;SECRETAIRE PRINC.CL2     ;52;29;2;.0    ;2.0   ;19.0 ;P
2015;52050;F;MAITRISE       ;0;L;CHEF SERV.PRINC.         ;46;23;6;.0    ;2.0   ;19.0 ; 
2015;18700;M;SECON 1ER CYCLE;0;L;CHEF SERV.PRINC.         ;61;37;3;.0    ;.0    ;18.0 ; 
2015;41850;M;SECONDAIRE     ;0;L;CHEF SERV.PRINC.         ;50;26;3;.0    ;.0    ;18.6 ; 
2015;37250;F;SECONDAIRE     ;0;L;CHEF SERV.PRINC.         ;50;28;2;.0    ;2.0   ;19.0 ; 
2015;60550;F;DOCTORAT       ;0;L;S/CHEF SERV.CL1          ;46;17;2;.0    ;3.0   ;18.1 ;P
2015;66900;M;SECONDAIRE     ;0;L;S/CHEF SERV.CL2          ;39;17;1;.0    ;.0    ;18.0 ; 
2015;33000;M;SECONDAIRE     ;0;L;REDACTEUR CL1            ;52;29;1;.0    ;.0    ;17.6 ; 
2015;35800;M;SECONDAIRE     ;0;L;REDACTEUR CL1            ;54;28;1;.0    ;.0    ;19.0 ;P
2015;55000;M;BAC            ;0;L;REDACTEUR CL2            ;44;21;1;.0    ;.0    ;18.0 ;P
2015;30850;M;PRIMAIRE       ;0;L;SECRETAIRE PRINC.CL2     ;56;31;2;.0    ;.0    ;18.0 ;P
2015;37650;M;BAC+5          ;0;O;CHEF SERV.PRINC.         ;55;27;6;.0    ;2.0   ;17.6 ; 
2015;70500;M;MAITRISE       ;0;O;CHEF DE SERVICE          ;35;9;2;.0    ;1.0   ;19.3 ;P
2015;70750;M;MASTER         ;0;O;CHEF DE SERVICE          ;32;9;2;.0    ;.0    ;19.5 ;P
2015;73900;F;MAITRISE       ;0;O;REDACTEUR PRINCIPAL      ;35;8;4;.0    ;7.0   ;18.0 ; 
2015;18200;F;SECONDAIRE     ;0;O;REDACTEUR CL1            ;60;38;2;.0    ;3.0   ;19.0 ;P
2015;32350;F;SECONDAIRE     ;0;O;REDACTEUR CL2            ;55;30;2;.0    ;2.0   ;18.3 ;P
2015;46500;M;SECONDAIRE     ;0;O;REDACTEUR CL2            ;48;25;1;.0    ;.0    ;17.6 ; 
2015;75800;F;BAC+2          ;0;O;REDACTEUR CL2            ;34;4;1;.0    ;.0    ;19.6 ;P
2015;57200;F;SECONDAIRE     ;0;O;REDACTEUR CL3            ;48;20;1;.0    ;.0    ;19.8 ;P
2015;55200;F;BAC            ;0;O;CHEF DE SEC.H.C CL0      ;46;21;10;.0    ;21.0  ;12.0 ; 
2015;28600;F;SECON 1ER CYCLE;0;O;CHEF DE SEC.H.C CL0      ;56;33;3;1.0   ;7.0   ;18.6 ; 
2015;23350;M;PRIMAIRE       ;0;O;CHEF DE SEC.H.C CL0      ;59;35;2;.0    ;.0    ;18.5 ; 
2015;49300;F;MAITRISE       ;0;Q;CHEF SERV.PRINC.         ;47;24;3;.0    ;3.0   ;19.0 ; 
2015;72900;F;BAC+6          ;0;Q;CHEF DE SERVICE          ;35;6;6;.0    ;58.0  ;18.3 ; 
2015;64700;F;MAITRISE       ;0;Q;CHEF DE SERVICE          ;43;15;3;.0    ;4.0   ;18.5 ; 
2015;53000;M;BAC            ;0;Q;CHEF DE SERVICE          ;50;22;2;.0    ;1.0   ;19.0 ; 
2015;70850;M;MAITRISE       ;0;Q;CHEF DE SERVICE          ;32;9;2;.0    ;4.0   ;19.6 ; 
2015;76850;F;MASTER         ;0;Q;S/CHEF SERV.CL2          ;35;5;5;.0    ;.0    ;17.3 ; 
2015;74700;F;MAITRISE       ;0;Q;REDACTEUR PRINCIPAL      ;32;6;3;.0    ;7.0   ;18.3 ; 
2015;75100;F;MAITRISE       ;0;Q;REDACTEUR PRINCIPAL      ;33;5;2;.0    ;1.0   ;19.0 ;P
2015;43300;F;SECONDAIRE     ;0;Q;REDACTEUR CL3            ;51;26;1;.0    ;1.0   ;18.5 ; 
2015;27550;F;SECONDAIRE     ;0;Q;CHEF DE SEC.H.C CL0      ;53;33;6;.0    ;1.0   ;18.6 ; 
2015;55900;F;SECONDAIRE     ;0;Q;CHEF DE SEC.H.C CL0      ;47;21;5;.0    ;1.0   ;18.3 ; 
2015;20500;F;SECON 1ER CYCLE;0;Q;CHEF DE SECT.CL1         ;60;36;4;.0    ;7.0   ;17.8 ; 
2015;62550;F;MAITRISE       ;0;S;CHEF SERV.PRINC.         ;38;16;5;.0    ;.0    ;19.1 ;P
2015;34750;M;BAC            ;0;S;CHEF SERV.PRINC.         ;53;28;4;.0    ;.0    ;19.3 ; 
2015;64050;M;MAITRISE       ;0;S;CHEF SERV.PRINC.         ;39;15;4;.0    ;1.0   ;19.0 ; 
2015;22900;M;BAC            ;0;S;CHEF SERV.PRINC.         ;57;35;2;.0    ;2.0   ;18.8 ; 
2015;37200;F;SECONDAIRE     ;0;S;CHEF SERV.PRINC.         ;53;28;2;.0    ;.0    ;19.0 ; 
2015;37450;M;SECONDAIRE     ;0;S;CHEF DE SERVICE          ;51;27;4;.0    ;.0    ;19.1 ;P
2015;70600;M;BAC+4          ;0;S;CHEF DE SERVICE          ;36;11;2;.0    ;.0    ;18.3 ; 
2015;71700;F;MAITRISE       ;0;S;S/CHEF SERV.CL1          ;35;7;1;.0    ;20.0  ;17.8 ; 
2015;72400;M;MAITRISE       ;0;S;S/CHEF SERV.CL1          ;39;6;1;.0    ;2.0   ;18.3 ; 
2015;24650;F;SECONDAIRE     ;0;S;REDACTEUR PRINCIPAL      ;60;34;2;.0    ;1.0   ;19.1 ; 
2015;20350;F;BAC            ;0;S;REDACTEUR CL1            ;57;36;2;.0    ;.0    ;19.1 ;P
2015;49000;M;SECONDAIRE     ;0;S;REDACTEUR CL1            ;48;24;2;.0    ;4.0   ;18.8 ;P
2015;24300;F;SECONDAIRE     ;0;S;REDACTEUR CL1            ;57;35;1;.0    ;3.0   ;18.0 ; 
2015;40900;M;SECONDAIRE     ;0;S;REDACTEUR CL1            ;50;27;1;.0    ;.0    ;18.6 ; 
2015;46650;M;SECONDAIRE     ;0;S;REDACTEUR CL1            ;46;25;1;.0    ;.0    ;19.1 ; 
2015;18300;F;SECONDAIRE     ;0;S;REDACTEUR CL2            ;60;38;2;.0    ;4.0   ;17.8 ; 
2015;18250;F;SECONDAIRE     ;0;S;REDACTEUR CL3            ;60;38;5;.0    ;2.0   ;17.3 ; 
2015;47550;M;SECONDAIRE     ;0;S;CHEF DE SEC.H.C CL0      ;47;24;12;20.0  ;13.0  ;17.0 ; 
2015;54300;F;SECONDAIRE     ;0;S;CHEF DE SEC.H.C CL0      ;48;22;6;.0    ;1.0   ;18.6 ;P
2015;28450;F;SECON 1ER CYCLE;0;S;CHEF DE SEC.H.C CL0      ;52;33;5;.0    ;5.0   ;18.3 ; 
2015;43950;F;SECONDAIRE     ;0;S;CHEF DE SEC.H.C CL0      ;51;26;4;.0    ;2.0   ;18.8 ; 
2015;55650;F;SECONDAIRE     ;0;S;CHEF DE SEC.H.C CL0      ;48;21;3;.0    ;.0    ;19.1 ; 
2015;56300;M;SECONDAIRE     ;0;S;CHEF DE SEC.H.C CL0      ;47;20;2;.0    ;1.0   ;19.1 ; 
2015;22300;F;SECONDAIRE     ;0;S;SECRETAIRE PRINC.CL2     ;55;35;4;1.0   ;1.0   ;18.0 ; 
2015;56000;M;MAITRISE       ;0;T;CHEF SERV.PRINC.         ;44;21;5;.0    ;8.0   ;19.3 ;P
2015;71650;F;MAITRISE       ;0;T;S/CHEF SERV.CL2          ;39;7;1;.0    ;.0    ;18.6 ; 
2015;51700;F;SECONDAIRE     ;0;U;CHEF DE SEC.H.C CL0      ;45;23;5;.0    ;.0    ;18.0 ;P
2015;41200;F;SECONDAIRE     ;0;W;SECRETAIRE PR.CL1        ;51;26;2;.0    ;.0    ;18.5 ; 
2015;30700;M;SECON 1ER CYCLE;0;X;CHEF SERV.PRINC.         ;52;31;3;.0    ;.0    ;17.8 ; 
2015;35900;F;SECONDAIRE     ;0;X;CHEF SERV.PRINC.         ;51;28;3;.0    ;1.0   ;19.1 ; 
2015;62100;F;MAITRISE       ;0;X;CHEF SERV.PRINC.         ;38;16;3;.0    ;1.0   ;19.0 ; 
2015;67650;M;MASTERE        ;0;X;CHEF SERV.PRINC.         ;38;13;2;.0    ;.0    ;19.3 ; 
2015;73250;M;BAC+5          ;0;X;CHEF DE SERVICE          ;35;5;5;.0    ;.0    ;19.0 ;P
2015;61900;M;SECONDAIRE     ;0;X;CHEF DE SECT.CL1         ;49;20;3;3.0   ;.0    ;18.8 ;P
2015;74550;M;7EME SECONDAIRE;0;X;SECRETAIRE CL3           ;39;7;3;.0    ;3.0   ;19.0 ;P
2015;38300;M;PRIMAIRE       ;0;X;AGENT DE BUR.CL1         ;56;27;2;.0    ;.0    ;19.0 ;P
2015;48150;M;PRIMAIRE       ;0;X;AGENT DE BUR.CL1         ;54;24;2;.0    ;.0    ;19.0 ;P
2015;66450;M;PRIMAIRE       ;0;X;AGENT DE BUR.CL4         ;40;17;2;.0    ;.0    ;19.0 ;P
2015;73300;M;1ÈR CYCLE SECON;0;X;HUISSIER CL2             ;48;5;2;.0    ;.0    ;19.0 ;P
2015;70350;M;MAITRISE       ;0;Y;CHEF DE SERVICE          ;36;9;2;.0    ;.0    ;19.1 ; 
2015;73850;F;MAITRISE       ;0;Y;REDACTEUR PRINCIPAL      ;32;7;4;.0    ;.0    ;1.0  ; 
2015;46950;M;MAITRISE       ;17;Z;CHEF SERV.PRINC.         ;51;25;15;.0    ;.0    ;18.5 ;P
2015;33550;M;SECONDAIRE     ;57;Z;CHEF SERV.PRINC.         ;52;29;10;.0    ;.0    ;18.1 ; 
2015;57950;M;MAITRISE       ;50;Z;CHEF SERV.PRINC.         ;46;20;10;.0    ;.0    ;19.1 ;P
2015;53750;F;MAITRISE       ;49;Z;CHEF SERV.PRINC.         ;48;22;6;.0    ;.0    ;18.6 ;P
2015;57050;M;MAITRISE       ;96;Z;CHEF SERV.PRINC.         ;45;20;6;.0    ;.0    ;18.3 ;P
2015;72800;M;BAC            ;108;Z;CHEF SERV.PRINC.         ;51;6;6;.0    ;.0    ;18.0 ; 
2015;32000;M;SECONDAIRE     ;34;Z;CHEF SERV.PRINC.         ;51;30;5;.0    ;.0    ;17.1 ; 
2015;52400;M;BAC+6          ;1;Z;CHEF SERV.PRINC.         ;52;22;5;.0    ;.0    ;18.6 ; 
2015;58700;F;MAITRISE       ;27;Z;CHEF SERV.PRINC.         ;42;18;5;.0    ;4.0   ;19.0 ; 
2015;64100;M;MAITRISE       ;12;Z;CHEF SERV.PRINC.         ;38;15;5;.0    ;.0    ;18.0 ;P
2015;64150;M;MAITRISE       ;71;Z;CHEF SERV.PRINC.         ;41;15;5;.0    ;2.0   ;19.0 ; 
2015;66250;M;MAITRISE       ;98;Z;CHEF SERV.PRINC.         ;36;13;5;.0    ;.0    ;18.3 ; 
2015;19700;M;BAC            ;4;Z;CHEF SERV.PRINC.         ;56;37;4;.0    ;.0    ;18.3 ; 
2015;62750;M;MAITRISE       ;1;Z;CHEF SERV.PRINC.         ;57;19;4;.0    ;.0    ;19.0 ; 
2015;16900;M;SECONDAIRE     ;24;Z;CHEF SERV.PRINC.         ;58;39;3;.0    ;.0    ;18.5 ; 
2015;22450;M;SECONDAIRE     ;72;Z;CHEF SERV.PRINC.         ;58;35;3;.0    ;.0    ;18.3 ;P
2015;33450;M;BAC            ;77;Z;CHEF SERV.PRINC.         ;54;29;3;.0    ;.0    ;18.0 ; 
2015;41800;M;MAITRISE       ;9;Z;CHEF SERV.PRINC.         ;53;26;3;.0    ;.0    ;17.8 ; 
2015;56650;M;BAC            ;95;Z;CHEF SERV.PRINC.         ;44;20;3;.0    ;.0    ;18.0 ; 
2015;60400;M;MAITRISE       ;32;Z;CHEF SERV.PRINC.         ;44;17;3;.0    ;.0    ;18.3 ; 
2015;61000;F;MAITRISE       ;89;Z;CHEF SERV.PRINC.         ;39;16;3;.0    ;.0    ;18.3 ; 
2015;33350;M;SECONDAIRE     ;37;Z;CHEF SERV.PRINC.         ;53;29;2;.0    ;.0    ;18.6 ; 
2015;33800;M;SECONDAIRE     ;41;Z;CHEF SERV.PRINC.         ;51;29;2;.0    ;.0    ;17.8 ; 
2015;39300;M;SECONDAIRE     ;48;Z;CHEF SERV.PRINC.         ;51;27;2;.0    ;.0    ;18.3 ; 
2015;47800;M;BAC            ;20;Z;CHEF SERV.PRINC.         ;47;24;2;.0    ;.0    ;19.0 ; 
2015;56850;F;MAITRISE       ;19;Z;CHEF SERV.PRINC.         ;48;20;2;.0    ;.0    ;19.0 ; 
2015;65600;M;MAITRISE       ;69;Z;CHEF SERV.PRINC.         ;40;14;2;.0    ;.0    ;17.1 ; 
2015;66500;M;BAC+5          ;105;Z;CHEF SERV.PRINC.         ;39;13;2;.0    ;.0    ;17.8 ; 
2015;69950;M;MAITRISE       ;111;Z;CHEF SERV.PRINC.         ;33;9;2;.0    ;.0    ;18.6 ; 
2015;61400;F;MAITRISE       ;15;Z;CHEF DE SERVICE          ;42;16;5;.0    ;3.0   ;17.1 ; 
2015;69200;M;MAITRISE       ;54;Z;CHEF DE SERVICE          ;39;12;5;.0    ;.0    ;18.8 ;P
2015;69750;M;BAC+4          ;82;Z;CHEF DE SERVICE          ;35;10;5;.0    ;.0    ;18.3 ;P
2015;21850;F;BAC            ;18;Z;CHEF DE SERVICE          ;57;36;4;.0    ;.0    ;18.8 ;P
2015;18650;M;BAC            ;34;Z;CHEF DE SERVICE          ;58;38;3;.0    ;.0    ;18.1 ; 
2015;25750;M;BAC            ;14;Z;CHEF DE SERVICE          ;59;34;3;.0    ;.0    ;18.0 ; 
2015;29900;M;SECONDAIRE     ;55;Z;CHEF DE SERVICE          ;56;32;3;.0    ;.0    ;18.3 ; 
2015;43600;M;BAC            ;39;Z;CHEF DE SERVICE          ;53;26;3;.0    ;.0    ;18.1 ; 
2015;49700;M;SECONDAIRE     ;103;Z;CHEF DE SERVICE          ;49;24;3;.0    ;.0    ;18.3 ; 
2015;60950;F;MAITRISE       ;71;Z;CHEF DE SERVICE          ;45;16;3;.0    ;1.0   ;19.0 ; 
2015;62000;F;MAITRISE       ;84;Z;CHEF DE SERVICE          ;46;16;3;.0    ;.0    ;18.0 ;P
2015;63600;M;MAITRISE       ;15;Z;CHEF DE SERVICE          ;41;15;3;.0    ;.0    ;18.0 ; 
2015;68950;M;MAITRISE       ;46;Z;CHEF DE SERVICE          ;36;11;3;.0    ;90.0  ;17.8 ; 
2015;70000;M;MAITRISE       ;97;Z;CHEF DE SERVICE          ;32;9;3;.0    ;1.0   ;18.0 ; 
2015;70550;M;MASTERE        ;78;Z;CHEF DE SERVICE          ;35;11;3;.0    ;.0    ;18.5 ;P
2015;48600;M;BAC            ;26;Z;CHEF DE SERVICE          ;48;24;2;.0    ;.0    ;17.0 ; 
2015;52300;M;SECONDAIRE     ;56;Z;CHEF DE SERVICE          ;45;23;2;.0    ;.0    ;18.6 ; 
2015;70800;M;BAC+6          ;83;Z;CHEF DE SERVICE          ;35;9;2;.0    ;.0    ;18.5 ;P
2015;17900;M;SECONDAIRE     ;1;Z;S/CHEF SERV.CL1          ;60;38;3;.0    ;.0    ;18.5 ; 
2015;38200;M;SECONDAIRE     ;31;Z;S/CHEF SERV.CL1          ;50;27;3;.0    ;.0    ;19.3 ;P
2015;49650;M;SECONDAIRE     ;55;Z;S/CHEF SERV.CL1          ;51;24;3;.0    ;.0    ;19.5 ; 
2015;63850;F;BAC+2          ;6;Z;S/CHEF SERV.CL1          ;38;15;3;.0    ;.0    ;19.0 ; 
2015;71550;F;MAITRISE       ;1;Z;S/CHEF SERV.CL1          ;33;7;3;.0    ;2.0   ;19.0 ; 
2015;41900;M;SECONDAIRE     ;67;Z;S/CHEF SERV.CL1          ;51;26;2;.0    ;.0    ;16.5 ; 
2015;49150;M;SECONDAIRE     ;91;Z;S/CHEF SERV.CL1          ;50;24;2;.0    ;.0    ;18.5 ;P
2015;61800;M;SECONDAIRE     ;62;Z;S/CHEF SERV.CL1          ;48;20;2;.0    ;.0    ;17.5 ; 
2015;74350;F;MASTER PROFESSI;42;Z;S/CHEF SERV.CL1          ;36;6;2;.0    ;.0    ;18.0 ;P
2015;68400;M;SECONDAIRE     ;36;Z;S/CHEF SERV.CL1          ;42;16;1;.0    ;.0    ;18.3 ; 
2015;71900;M;MAITRISE       ;1;Z;S/CHEF SERV.CL1          ;38;7;1;.0    ;.0    ;19.0 ; 
2015;76400;M;MASTER         ;76;Z;S/CHEF SERV.CL2          ;35;5;5;.0    ;.0    ;18.6 ;P
2015;312000;M;MASTER         ;51;Z;S/CHEF SERV.CL2          ;29;5;5;.0    ;1.0   ;19.5 ;P
2015;77000;M;MASTER         ;59;Z;S/CHEF SERV.CL2          ;34;4;4;.0    ;.0    ;18.5 ;P
2015;77050;M;MASTER         ;33;Z;S/CHEF SERV.CL2          ;34;4;4;.0    ;.0    ;18.3 ;P
2015;77100;M;MASTER         ;60;Z;S/CHEF SERV.CL2          ;30;4;4;.0    ;.0    ;18.5 ;P
2015;312800;M;MASTER         ;115;Z;S/CHEF SERV.CL2          ;34;4;4;.0    ;.0    ;18.0 ;P
2015;45450;M;SECONDAIRE     ;108;Z;S/CHEF SERV.CL2          ;46;25;3;.0    ;.0    ;18.3 ; 
2015;64950;F;MAITRISE       ;82;Z;S/CHEF SERV.CL2          ;42;15;3;.0    ;.0    ;19.5 ;P
2015;75050;F;MASTER         ;7;Z;S/CHEF SERV.CL2          ;33;5;3;.0    ;61.0  ;19.1 ; 
2015;311300;M;MASTER         ;113;Z;S/CHEF SERV.CL2          ;31;5;3;.0    ;.0    ;18.3 ;P
2015;312650;M;MASTER         ;86;Z;S/CHEF SERV.CL2          ;30;4;3;.0    ;.0    ;18.0 ;P
2015;56250;M;BAC+2          ;47;Z;S/CHEF SERV.CL2          ;50;21;2;.0    ;2.0   ;18.5 ;P
2015;61250;M;SECONDAIRE     ;24;Z;S/CHEF SERV.CL2          ;49;20;2;.0    ;.0    ;19.0 ;P
2015;65000;M;SECONDAIRE     ;73;Z;S/CHEF SERV.CL2          ;41;18;2;.0    ;.0    ;19.5 ;P
2015;66050;M;SECONDAIRE     ;74;Z;S/CHEF SERV.CL2          ;42;18;2;.0    ;.0    ;18.1 ;P
2015;48750;M;SECONDAIRE     ;61;Z;S/CHEF SERV.CL2          ;50;24;1;.0    ;.0    ;18.3 ; 
2015;55250;F;SECONDAIRE     ;19;Z;S/CHEF SERV.CL2          ;50;21;1;.0    ;.0    ;18.8 ; 
2015;64300;F;BAC            ;32;Z;S/CHEF SERV.CL2          ;47;19;1;.0    ;.0    ;19.5 ; 
2015;65350;M;BAC            ;23;Z;S/CHEF SERV.CL2          ;40;18;1;.0    ;.0    ;18.3 ; 
2015;65950;M;SECONDAIRE     ;4;Z;S/CHEF SERV.CL2          ;39;18;1;.0    ;.0    ;19.5 ;P
2015;67450;M;SECONDAIRE     ;75;Z;S/CHEF SERV.CL2          ;43;17;1;.0    ;.0    ;18.5 ; 
2015;55500;F;SECONDAIRE     ;107;Z;REDACTEUR PRINCIPAL      ;44;21;4;.0    ;.0    ;19.0 ;P
2015;74200;F;MAITRISE       ;63;Z;REDACTEUR PRINCIPAL      ;35;6;3;.0    ;.0    ;18.0 ;P
2015;74500;M;MAITRISE       ;112;Z;REDACTEUR PRINCIPAL      ;31;5;3;.0    ;.0    ;18.1 ;P
2015;36250;M;BAC            ;1;Z;REDACTEUR PRINCIPAL      ;51;28;2;.0    ;.0    ;19.0 ;P
2015;39250;M;SECONDAIRE     ;1;Z;REDACTEUR PRINCIPAL      ;49;27;2;.0    ;.0    ;18.6 ; 
2015;41950;M;SECONDAIRE     ;12;Z;REDACTEUR PRINCIPAL      ;57;26;2;.0    ;.0    ;18.3 ; 
2015;50250;M;SECONDAIRE     ;30;Z;REDACTEUR PRINCIPAL      ;49;23;2;.0    ;.0    ;19.1 ; 
2015;61200;M;MAITRISE       ;93;Z;REDACTEUR PRINCIPAL      ;44;20;2;.0    ;4.0   ;19.0 ; 
2015;65400;M;BAC            ;119;Z;REDACTEUR PRINCIPAL      ;42;18;2;.0    ;.0    ;19.1 ; 
2015;66150;M;BAC            ;81;Z;REDACTEUR PRINCIPAL      ;47;18;2;.0    ;.0    ;19.0 ;P
2015;67700;M;BAC            ;24;Z;REDACTEUR PRINCIPAL      ;50;17;2;.0    ;.0    ;19.0 ; 
2015;69050;F;SECONDAIRE     ;112;Z;REDACTEUR PRINCIPAL      ;49;15;2;.0    ;137.0 ;16.0 ; 
2015;70100;F;BAC            ;72;Z;REDACTEUR PRINCIPAL      ;35;13;2;.0    ;7.0   ;18.5 ; 
2015;74400;M;LICENCE        ;90;Z;REDACTEUR PRINCIPAL      ;33;6;2;.0    ;.0    ;18.0 ;P
2015;74900;F;MAITRISE       ;31;Z;REDACTEUR PRINCIPAL      ;33;6;2;.0    ;16.0  ;17.8 ; 
2015;75000;F;MAITRISE       ;28;Z;REDACTEUR PRINCIPAL      ;30;5;2;.0    ;64.0  ;19.0 ; 
2015;75750;M;MAITRISE       ;31;Z;REDACTEUR PRINCIPAL      ;35;6;2;.0    ;4.0   ;18.0 ; 
2015;33900;M;SECONDAIRE     ;19;Z;REDACTEUR CL1            ;52;29;4;.0    ;.0    ;19.0 ;P
2015;45850;M;BAC            ;2;Z;REDACTEUR CL1            ;57;25;4;.0    ;.0    ;18.0 ; 
2015;21000;M;SECONDAIRE     ;2;Z;REDACTEUR CL1            ;59;36;2;.0    ;3.0   ;19.0 ;P
2015;21500;F;SECONDAIRE     ;48;Z;REDACTEUR CL1            ;58;36;2;.0    ;.0    ;18.5 ;P
2015;21900;F;BAC            ;18;Z;REDACTEUR CL1            ;56;36;2;.0    ;.0    ;18.6 ;P
2015;22200;M;SECONDAIRE     ;47;Z;REDACTEUR CL1            ;56;36;2;.0    ;.0    ;18.5 ;P
2015;23900;F;BAC            ;31;Z;REDACTEUR CL1            ;58;35;2;.0    ;.0    ;19.0 ;P
2015;24000;M;SECONDAIRE     ;14;Z;REDACTEUR CL1            ;54;35;2;.0    ;.0    ;19.0 ;P
2015;25800;M;SECONDAIRE     ;34;Z;REDACTEUR CL1            ;60;34;2;.0    ;.0    ;18.3 ;P
2015;28850;M;SECONDAIRE     ;34;Z;REDACTEUR CL1            ;56;32;2;.0    ;.0    ;18.3 ;P
2015;29500;M;SECONDAIRE     ;12;Z;REDACTEUR CL1            ;60;32;2;.0    ;.0    ;19.0 ;P
2015;29750;M;SECONDAIRE     ;4;Z;REDACTEUR CL1            ;54;32;2;.0    ;.0    ;19.3 ;P
2015;30300;M;SECONDAIRE     ;54;Z;REDACTEUR CL1            ;55;32;2;.0    ;.0    ;18.5 ;P
2015;31600;M;SECONDAIRE     ;60;Z;REDACTEUR CL1            ;54;31;2;.0    ;.0    ;18.5 ;P
2015;31900;M;SECONDAIRE     ;17;Z;REDACTEUR CL1            ;54;30;2;.0    ;.0    ;19.0 ;P
2015;35350;M;SECONDAIRE     ;96;Z;REDACTEUR CL1            ;51;28;2;.0    ;.0    ;19.8 ;P
2015;35750;M;BAC            ;11;Z;REDACTEUR CL1            ;53;28;2;.0    ;.0    ;19.0 ;P
2015;36900;M;SECONDAIRE     ;59;Z;REDACTEUR CL1            ;47;28;2;.0    ;.0    ;19.3 ;P
2015;37950;M;BAC            ;55;Z;REDACTEUR CL1            ;51;27;2;.0    ;.0    ;19.1 ;P
2015;40000;M;BAC            ;64;Z;REDACTEUR CL1            ;51;27;2;.0    ;.0    ;18.0 ; 
2015;42600;M;BAC            ;78;Z;REDACTEUR CL1            ;53;26;2;.0    ;.0    ;18.8 ;P
2015;45800;M;BAC            ;41;Z;REDACTEUR CL1            ;45;25;2;.0    ;.0    ;17.8 ; 
2015;46900;M;BAC            ;75;Z;REDACTEUR CL1            ;51;25;2;.0    ;.0    ;18.6 ;P
2015;48800;F;BAC            ;68;Z;REDACTEUR CL1            ;47;24;2;.0    ;4.0   ;18.0 ; 
